"id_droit","id_agent","date_modification","is_approbateur","is_operateur","id_agent_delegataire","id_droit_approbateur","version"
"1510","9004968","2015-06-05T11:50:28.696","true","false","9003069","NULL","1"
"1581","9004542","2015-06-19T10:02:51.671","true","false","NULL","NULL","0"
"1771","9005630","2015-08-17T09:34:46.627","true","false","9005637","NULL","1"
"1586","9003759","2015-06-19T14:57:31.480","false","true","NULL","1511","0"
"1511","9003681","2015-06-05T12:19:32.895","true","false","9003712","NULL","1"
"1596","9005603","2015-06-23T09:11:43.200","true","false","NULL","NULL","0"
"1606","9005374","2015-06-23T14:43:07.489","false","true","NULL","1046","0"
"1609","9005028","2015-06-23T14:48:04.551","false","true","NULL","1046","0"
"1610","9004228","2015-06-23T14:52:18.852","false","true","NULL","1046","0"
"1611","9003396","2015-06-23T14:52:46.354","false","true","NULL","1046","0"
"1612","9003367","2015-06-23T14:53:17.111","false","true","NULL","1046","0"
"1643","9004662","2015-06-25T08:59:44.231","false","true","NULL","1149","0"
"1644","9004612","2015-06-25T09:07:52.857","false","true","NULL","1151","0"
"1645","9005324","2015-06-25T09:08:00.085","false","true","NULL","1151","0"
"1646","9004877","2015-06-25T09:08:07.808","false","true","NULL","1151","0"
"1647","9004662","2015-06-25T09:08:15.427","false","true","NULL","1151","0"
"1648","9005360","2015-06-25T09:08:22.454","false","true","NULL","1151","0"
"1656","9004662","2015-06-25T09:36:54.133","false","true","NULL","1129","0"
"1658","9004228","2015-06-25T09:43:25.390","false","true","NULL","1657","0"
"1659","9003367","2015-06-25T09:43:47.193","false","true","NULL","1657","0"
"1660","9003396","2015-06-25T09:43:57.552","false","true","NULL","1657","0"
"1657","9002790","2015-06-25T09:38:47.547","true","false","9002903","NULL","1"
"1056","9002903","2015-03-13T14:08:32.387","true","false","9002790","NULL","1"
"1662","9003712","2015-06-25T17:34:01.511","true","false","NULL","NULL","0"
"1735","9003759","2015-07-24T14:07:57.466","false","true","NULL","1662","0"
"1772","9004100","2015-08-17T09:35:53.218","true","false","9005637","NULL","1"
